label,host_s,device_ms,single_deg,multi_deg,bus_v,legacy_current_ma,pwm_abs,nfault,awake,step,encoder_raw,velocity_dps,control_mode,legacy_target,phase,pwm_signed_legacy,pid_raw,pid_applied,stall_boost,settled,velocity_target_dps,current_target_ma,current_measured_ma,cascade_pwm
current_+500,0.0006258000212255865,176131.0,132.89,2.44,19.43,0.0,0.0,1.0,1.0,3.0,6048.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
current_+500,0.03667820000555366,176218.0,132.89,2.44,19.46,2.0,279.0,1.0,1.0,3.0,6048.0,-0.0,1.0,500.0,1.0,279.0,0.0,0.0,0.0,0.0,0.0,500.0,2.0,279.3
current_+500,0.04720500000985339,176228.0,136.3,5.84,19.43,622.0,29.0,1.0,1.0,3.0,6203.0,114.8,1.0,500.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,500.0,622.0,29.1
current_+500,0.05767460001516156,176238.0,137.26,6.81,19.46,566.0,49.0,1.0,1.0,3.0,6247.0,102.7,1.0,500.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,500.0,566.0,49.6
current_+500,0.06728370001656003,176248.0,136.12,5.67,19.46,578.0,40.0,1.0,1.0,3.0,6195.0,33.7,1.0,500.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,500.0,578.0,40.2
current_+500,0.0768617000139784,176258.0,135.62,5.16,19.43,567.0,42.0,1.0,1.0,3.0,6172.0,8.1,1.0,500.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,500.0,567.0,42.4
current_+500,0.08745430002454668,176268.0,135.62,5.16,19.43,567.0,41.0,1.0,1.0,3.0,6172.0,5.4,1.0,500.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,500.0,567.0,41.1
current_+500,0.09796120002283715,176279.0,135.62,5.16,19.43,559.0,43.0,1.0,1.0,3.0,6172.0,3.6,1.0,500.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,500.0,559.0,43.2
current_+500,0.10713780001970008,176288.0,135.62,5.16,19.43,566.0,38.0,1.0,1.0,3.0,6172.0,3.0,1.0,500.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,500.0,566.0,38.9
current_+500,0.11756590000004508,176298.0,135.62,5.16,19.46,548.0,45.0,1.0,1.0,3.0,6172.0,2.0,1.0,500.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,500.0,548.0,45.3
current_+500,0.12714450000203215,176308.0,135.62,5.16,19.44,559.0,39.0,1.0,1.0,3.0,6172.0,1.4,1.0,500.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,500.0,559.0,39.7
current_+500,0.13778390001971275,176319.0,135.62,5.16,19.46,547.0,43.0,1.0,1.0,3.0,6172.0,0.9,1.0,500.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,500.0,547.0,43.6
current_+500,0.14750370002002455,176328.0,135.62,5.16,19.46,548.0,41.0,1.0,1.0,3.0,6172.0,0.6,1.0,500.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,500.0,548.0,42.0
current_+500,0.15808819999801926,176339.0,135.62,5.16,19.46,548.0,41.0,1.0,1.0,3.0,6172.0,0.4,1.0,500.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,500.0,548.0,41.1
current_+500,0.16738740002620034,176348.0,135.62,5.16,19.46,544.0,42.0,1.0,1.0,3.0,6172.0,0.3,1.0,500.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,500.0,544.0,42.0
current_+500,0.17696620000060648,176358.0,135.62,5.16,19.46,541.0,42.0,1.0,1.0,3.0,6172.0,0.2,1.0,500.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,500.0,541.0,42.4
current_+500,0.18763500000932254,176368.0,135.62,5.16,19.44,544.0,40.0,1.0,1.0,3.0,6172.0,0.2,1.0,500.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,500.0,544.0,40.2
current_+500,0.19733850000193343,176378.0,135.62,5.16,19.43,529.0,45.0,1.0,1.0,3.0,6172.0,0.1,1.0,500.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,500.0,529.0,45.6
current_+500,0.20785450001130812,176389.0,135.62,5.16,19.44,541.0,39.0,1.0,1.0,3.0,6172.0,0.1,1.0,500.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,500.0,541.0,40.0
current_+500,0.217060200026026,176398.0,135.62,5.16,19.44,539.0,40.0,1.0,1.0,3.0,6172.0,0.1,1.0,500.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,500.0,539.0,40.4
current_+500,0.22754940000595525,176408.0,135.62,5.16,19.46,536.0,40.0,1.0,1.0,3.0,6172.0,0.0,1.0,500.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,500.0,536.0,40.6
current_+500,0.2371370000182651,176418.0,135.62,5.16,19.46,544.0,36.0,1.0,1.0,3.0,6172.0,0.0,1.0,500.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,500.0,544.0,36.8
current_+500,0.2476913999998942,176428.0,135.62,5.16,19.44,532.0,40.0,1.0,1.0,3.0,6172.0,0.0,1.0,500.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,500.0,532.0,41.0
current_+500,0.2569738000165671,176438.0,135.62,5.16,19.46,531.0,41.0,1.0,1.0,3.0,6172.0,0.0,1.0,500.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,500.0,531.0,41.1
current_+500,0.26754490000894293,176448.0,135.62,5.16,19.46,527.0,41.0,1.0,1.0,3.0,6172.0,0.0,1.0,500.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,500.0,527.0,42.0
current_+500,0.27726590001839213,176458.0,135.62,5.16,19.46,529.0,40.0,1.0,1.0,3.0,6172.0,0.0,1.0,500.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,500.0,529.0,40.5
current_+500,0.2878766000212636,176469.0,135.62,5.16,19.43,528.0,40.0,1.0,1.0,3.0,6172.0,0.0,1.0,500.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,500.0,528.0,40.3
current_+500,0.29764850001083687,176478.0,135.62,5.16,19.44,525.0,41.0,1.0,1.0,3.0,6172.0,0.0,1.0,500.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,500.0,525.0,41.2
current_+500,0.30827450001379475,176489.0,135.62,5.16,19.44,530.0,38.0,1.0,1.0,3.0,6172.0,0.0,1.0,500.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,500.0,530.0,38.8
current_+500,0.31746940000448376,176498.0,135.62,5.16,19.44,523.0,41.0,1.0,1.0,3.0,6172.0,0.0,1.0,500.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,500.0,523.0,41.2
current_+500,0.32708410001941957,176508.0,135.62,5.16,19.43,525.0,39.0,1.0,1.0,3.0,6172.0,0.0,1.0,500.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,500.0,525.0,39.6
current_+500,0.3378851000161376,176519.0,135.62,5.16,19.41,525.0,39.0,1.0,1.0,3.0,6172.0,0.0,1.0,500.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,500.0,525.0,39.6
current_+500,0.3476000000082422,176528.0,135.62,5.16,19.46,523.0,39.0,1.0,1.0,3.0,6172.0,0.0,1.0,500.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,500.0,523.0,39.8
