label,host_s,device_ms,single_deg,multi_deg,bus_v,legacy_current_ma,pwm_abs,nfault,awake,step,encoder_raw,velocity_dps,control_mode,legacy_target,phase,pwm_signed_legacy,pid_raw,pid_applied,stall_boost,settled,velocity_target_dps,current_target_ma,current_measured_ma,cascade_pwm
velocity_+3000,0.4930989000131376,24670.0,79.85,795.52,19.37,628.0,211.0,1.0,1.0,3.0,3634.0,2773.5,2.0,3000.0,0.0,211.0,0.0,0.0,0.0,0.0,3000.0,661.0,628.0,211.4
velocity_+3000,0.5031291999912355,24680.0,112.48,828.15,19.35,641.0,192.0,1.0,1.0,3.0,5119.0,2840.7,2.0,3000.0,0.0,192.0,0.0,0.0,0.0,0.0,3000.0,629.0,641.0,192.6
velocity_+3000,0.512720700004138,24690.0,130.03,845.71,19.35,653.0,180.0,1.0,1.0,3.0,5918.0,2877.5,2.0,3000.0,0.0,180.0,0.0,0.0,0.0,0.0,3000.0,612.0,653.0,180.5
velocity_+3000,0.5226137000136077,24700.0,167.23,882.91,19.4,553.0,223.0,1.0,1.0,3.0,7611.0,2868.6,2.0,3000.0,0.0,223.0,0.0,0.0,0.0,0.0,3000.0,618.0,553.0,223.6
velocity_+3000,0.5325917000009213,24710.0,196.24,911.91,19.37,589.0,226.0,1.0,1.0,3.0,8931.0,2798.3,2.0,3000.0,0.0,226.0,0.0,0.0,0.0,0.0,3000.0,655.0,589.0,226.6
velocity_+3000,0.5440516000089701,24721.0,224.91,940.58,19.42,697.0,196.0,1.0,1.0,3.0,10236.0,2745.4,2.0,3000.0,0.0,196.0,0.0,0.0,0.0,0.0,3000.0,684.0,697.0,196.4
velocity_+3000,0.5533911999955308,24730.0,239.63,955.31,19.38,715.0,196.0,1.0,1.0,3.0,10906.0,2721.5,2.0,3000.0,0.0,196.0,0.0,0.0,0.0,0.0,3000.0,698.0,715.0,196.2
velocity_+3000,0.5633730000117794,24740.0,278.31,993.98,19.38,680.0,186.0,1.0,1.0,3.0,12666.0,2832.0,2.0,3000.0,0.0,186.0,0.0,0.0,0.0,0.0,3000.0,645.0,680.0,186.6
velocity_+3000,0.573050900013186,24750.0,313.66,1029.33,19.38,579.0,201.0,1.0,1.0,3.0,14275.0,2948.8,2.0,3000.0,0.0,201.0,0.0,0.0,0.0,0.0,3000.0,587.0,579.0,201.0
velocity_+3000,0.5824682000093162,24760.0,331.46,1047.13,19.38,516.0,221.0,1.0,1.0,3.0,15085.0,2971.8,2.0,3000.0,0.0,221.0,0.0,0.0,0.0,0.0,3000.0,576.0,516.0,221.5
velocity_+3000,0.5932219999958761,24771.0,8.13,1083.8,19.38,553.0,214.0,1.0,1.0,3.0,370.0,2940.8,2.0,3000.0,0.0,214.0,0.0,0.0,0.0,0.0,3000.0,592.0,553.0,214.1
velocity_+3000,0.6030003000050783,24780.0,36.74,1112.41,19.37,651.0,196.0,1.0,1.0,3.0,1672.0,2851.0,2.0,3000.0,0.0,196.0,0.0,0.0,0.0,0.0,3000.0,638.0,651.0,196.6
velocity_+3000,0.6134586000116542,24791.0,66.91,1142.58,19.42,676.0,200.0,1.0,1.0,3.0,3045.0,2790.6,2.0,3000.0,0.0,200.0,0.0,0.0,0.0,0.0,3000.0,671.0,676.0,201.0
velocity_+3000,0.6233839000051375,24800.0,83.69,1159.37,19.35,631.0,214.0,1.0,1.0,3.0,3809.0,2818.8,2.0,3000.0,0.0,214.0,0.0,0.0,0.0,0.0,3000.0,658.0,631.0,214.0
velocity_+3000,0.6328735999995843,24810.0,122.3,1197.97,19.37,552.0,226.0,1.0,1.0,3.0,5566.0,2906.0,2.0,3000.0,0.0,226.0,0.0,0.0,0.0,0.0,3000.0,616.0,552.0,226.2
velocity_+3000,0.6429251999943517,24820.0,155.85,1231.52,19.38,598.0,197.0,1.0,1.0,3.0,7093.0,2950.5,2.0,3000.0,0.0,197.0,0.0,0.0,0.0,0.0,3000.0,594.0,598.0,198.0
velocity_+3000,0.6538150999986101,24831.0,186.0,1261.67,19.37,598.0,213.0,1.0,1.0,3.0,8465.0,2887.0,2.0,3000.0,0.0,213.0,0.0,0.0,0.0,0.0,3000.0,627.0,598.0,213.7
velocity_+3000,0.6632707999960985,24841.0,201.07,1276.74,19.37,667.0,197.0,1.0,1.0,3.0,9151.0,2838.5,2.0,3000.0,0.0,197.0,0.0,0.0,0.0,0.0,3000.0,652.0,667.0,197.9
velocity_+3000,0.6731262000103015,24850.0,234.91,1310.58,19.42,664.0,212.0,1.0,1.0,3.0,10691.0,2781.6,2.0,3000.0,0.0,212.0,0.0,0.0,0.0,0.0,3000.0,683.0,664.0,212.9
velocity_+3000,0.6830936000042129,24860.0,268.09,1343.76,19.38,636.0,205.0,1.0,1.0,3.0,12201.0,2869.8,2.0,3000.0,0.0,205.0,0.0,0.0,0.0,0.0,3000.0,641.0,636.0,205.4
velocity_+3000,0.6926555999962147,24870.0,286.22,1361.89,19.37,588.0,211.0,1.0,1.0,3.0,13026.0,2931.8,2.0,3000.0,0.0,211.0,0.0,0.0,0.0,0.0,3000.0,610.0,588.0,211.2
velocity_+3000,0.7026116999913938,24880.0,326.89,1402.56,19.38,552.0,206.0,1.0,1.0,3.0,14877.0,3014.3,2.0,3000.0,0.0,206.0,0.0,0.0,0.0,0.0,3000.0,569.0,552.0,206.9
velocity_+3000,0.7129346000147052,24890.0,0.83,1436.51,19.35,595.0,194.0,1.0,1.0,3.0,38.0,2997.1,2.0,3000.0,0.0,194.0,0.0,0.0,0.0,0.0,3000.0,577.0,595.0,194.2
velocity_+3000,0.7242729999998119,24901.0,30.74,1466.41,19.4,644.0,195.0,1.0,1.0,3.0,1399.0,2906.9,2.0,3000.0,0.0,195.0,0.0,0.0,0.0,0.0,3000.0,623.0,644.0,195.4
velocity_+3000,0.7332417000143323,24911.0,46.63,1482.3,19.4,611.0,214.0,1.0,1.0,3.0,2122.0,2883.3,2.0,3000.0,0.0,214.0,0.0,0.0,0.0,0.0,3000.0,636.0,611.0,214.5
velocity_+3000,0.7430719000112731,24920.0,82.29,1517.96,19.37,601.0,222.0,1.0,1.0,3.0,3745.0,2870.0,2.0,3000.0,0.0,222.0,0.0,0.0,0.0,0.0,3000.0,644.0,601.0,222.4
velocity_+3000,0.7533923000155482,24930.0,115.82,1551.49,19.4,608.0,203.0,1.0,1.0,3.0,5271.0,2942.7,2.0,3000.0,0.0,203.0,0.0,0.0,0.0,0.0,3000.0,609.0,608.0,203.2
velocity_+3000,0.7626162999949884,24940.0,133.24,1568.91,19.38,638.0,185.0,1.0,1.0,3.0,6064.0,2969.6,2.0,3000.0,0.0,185.0,0.0,0.0,0.0,0.0,3000.0,595.0,638.0,185.7
velocity_+3000,0.772480399988126,24950.0,170.22,1605.89,19.38,624.0,198.0,1.0,1.0,3.0,7747.0,2942.7,2.0,3000.0,0.0,198.0,0.0,0.0,0.0,0.0,3000.0,609.0,624.0,198.2
velocity_+3000,0.7834323999995831,24961.0,199.84,1635.51,19.38,606.0,225.0,1.0,1.0,3.0,9095.0,2860.0,2.0,3000.0,0.0,225.0,0.0,0.0,0.0,0.0,3000.0,652.0,606.0,225.5
velocity_+3000,0.7934326000104193,24971.0,229.42,1665.09,19.36,651.0,219.0,1.0,1.0,3.0,10441.0,2810.0,2.0,3000.0,0.0,219.0,0.0,0.0,0.0,0.0,3000.0,679.0,651.0,219.7
velocity_+3000,0.8027936000144109,24980.0,245.5,1681.17,19.36,666.0,215.0,1.0,1.0,3.0,11173.0,2804.7,2.0,3000.0,0.0,215.0,0.0,0.0,0.0,0.0,3000.0,683.0,666.0,215.1
velocity_+3000,0.8128871000080835,24990.0,286.37,1722.04,19.37,669.0,182.0,1.0,1.0,3.0,13033.0,2941.8,2.0,3000.0,0.0,182.0,0.0,0.0,0.0,0.0,3000.0,615.0,669.0,182.5
velocity_+3000,0.8229542000044603,25000.0,322.67,1758.34,19.36,598.0,189.0,1.0,1.0,3.0,14685.0,3036.8,2.0,3000.0,0.0,189.0,0.0,0.0,0.0,0.0,3000.0,567.0,598.0,189.9
velocity_+3000,0.8325750000076368,25010.0,340.69,1776.36,19.38,494.0,225.0,1.0,1.0,3.0,15505.0,3062.5,2.0,3000.0,0.0,225.0,0.0,0.0,0.0,0.0,3000.0,554.0,494.0,226.0
velocity_+3000,0.8433018999930937,25021.0,17.27,1812.94,19.36,573.0,207.0,1.0,1.0,3.0,786.0,3005.6,2.0,3000.0,0.0,207.0,0.0,0.0,0.0,0.0,3000.0,582.0,573.0,207.1
velocity_+3000,0.8531555999943521,25031.0,46.85,1842.52,19.38,579.0,223.0,1.0,1.0,3.0,2132.0,2922.2,2.0,3000.0,0.0,223.0,0.0,0.0,0.0,0.0,3000.0,625.0,579.0,223.7
velocity_+3000,0.8631456000148319,25041.0,77.76,1873.43,19.37,648.0,202.0,1.0,1.0,3.0,3539.0,2894.7,2.0,3000.0,0.0,202.0,0.0,0.0,0.0,0.0,3000.0,640.0,648.0,202.9
velocity_+3000,0.8726263999997173,25050.0,94.94,1890.62,19.37,664.0,193.0,1.0,1.0,3.0,4321.0,2910.8,2.0,3000.0,0.0,193.0,0.0,0.0,0.0,0.0,3000.0,632.0,664.0,193.3
velocity_+3000,0.8824093000148423,25060.0,134.67,1930.34,19.38,612.0,200.0,1.0,1.0,3.0,6129.0,2975.6,2.0,3000.0,0.0,200.0,0.0,0.0,0.0,0.0,3000.0,600.0,612.0,200.2
velocity_+3000,0.893388500000583,25071.0,167.17,1962.84,19.35,564.0,220.0,1.0,1.0,3.0,7608.0,2971.6,2.0,3000.0,0.0,220.0,0.0,0.0,0.0,0.0,3000.0,603.0,564.0,220.9
velocity_+3000,0.9033526999992318,25081.0,197.31,1992.99,19.4,584.0,229.0,1.0,1.0,3.0,8980.0,2898.2,2.0,3000.0,0.0,229.0,0.0,0.0,0.0,0.0,3000.0,640.0,584.0,229.3
velocity_+3000,0.9131434000155423,25091.0,212.19,2007.86,19.36,670.0,205.0,1.0,1.0,3.0,9657.0,2853.4,2.0,3000.0,0.0,205.0,0.0,0.0,0.0,0.0,3000.0,663.0,670.0,205.6
velocity_+3000,0.9230391999881249,25100.0,248.53,2044.2,19.38,665.0,209.0,1.0,1.0,3.0,11311.0,2847.5,2.0,3000.0,0.0,209.0,0.0,0.0,0.0,0.0,3000.0,668.0,665.0,209.8
velocity_+3000,0.933099099987885,25110.0,284.06,2079.73,19.42,683.0,174.0,1.0,1.0,3.0,12928.0,2971.1,2.0,3000.0,0.0,174.0,0.0,0.0,0.0,0.0,3000.0,607.0,683.0,174.7
velocity_+3000,0.9426047999877483,25120.0,303.68,2099.36,19.42,573.0,202.0,1.0,1.0,3.0,13821.0,3046.2,2.0,3000.0,0.0,202.0,0.0,0.0,0.0,0.0,3000.0,569.0,573.0,202.3
velocity_+3000,0.9533344999945257,25131.0,343.5,2139.17,19.37,509.0,221.0,1.0,1.0,3.0,15633.0,3074.0,2.0,3000.0,0.0,221.0,0.0,0.0,0.0,0.0,3000.0,555.0,509.0,221.8
velocity_+3000,0.9631431000016164,25141.0,14.63,2170.31,19.4,558.0,214.0,1.0,1.0,3.0,666.0,3014.9,2.0,3000.0,0.0,214.0,0.0,0.0,0.0,0.0,3000.0,584.0,558.0,214.8
velocity_+3000,0.9730838999967091,25150.0,44.47,2200.14,19.4,620.0,210.0,1.0,1.0,3.0,2024.0,2926.6,2.0,3000.0,0.0,210.0,0.0,0.0,0.0,0.0,3000.0,629.0,620.0,210.4
velocity_+3000,0.9826138000062201,25160.0,59.57,2215.24,19.38,683.0,195.0,1.0,1.0,3.0,2711.0,2882.7,2.0,3000.0,0.0,195.0,0.0,0.0,0.0,0.0,3000.0,651.0,683.0,195.8
velocity_+3000,0.9925610999925993,25170.0,96.68,2252.35,19.38,670.0,197.0,1.0,1.0,3.0,4400.0,2901.9,2.0,3000.0,0.0,197.0,0.0,0.0,0.0,0.0,3000.0,643.0,670.0,197.4
velocity_+3000,1.002467100013746,25180.0,131.31,2286.98,19.38,609.0,203.0,1.0,1.0,3.0,5976.0,2984.7,2.0,3000.0,0.0,203.0,0.0,0.0,0.0,0.0,3000.0,602.0,609.0,203.2
velocity_+3000,1.013729099999182,25191.0,165.19,2320.86,19.38,557.0,223.0,1.0,1.0,3.0,7518.0,2989.0,2.0,3000.0,0.0,223.0,0.0,0.0,0.0,0.0,3000.0,600.0,557.0,223.1
velocity_+3000,1.0231876999896485,25201.0,181.03,2336.7,19.38,598.0,216.0,1.0,1.0,3.0,8239.0,2943.1,2.0,3000.0,0.0,216.0,0.0,0.0,0.0,0.0,3000.0,623.0,598.0,216.5
velocity_+3000,1.033022899995558,25210.0,215.13,2370.81,19.35,679.0,205.0,1.0,1.0,3.0,9791.0,2856.7,2.0,3000.0,0.0,205.0,0.0,0.0,0.0,0.0,3000.0,668.0,679.0,205.0
velocity_+3000,1.0430554999911692,25220.0,245.32,2401.0,19.38,730.0,192.0,1.0,1.0,3.0,11165.0,2826.1,2.0,3000.0,0.0,192.0,0.0,0.0,0.0,0.0,3000.0,685.0,730.0,192.3
velocity_+3000,1.0526352000015322,25230.0,263.21,2418.88,19.4,623.0,221.0,1.0,1.0,3.0,11979.0,2887.9,2.0,3000.0,0.0,221.0,0.0,0.0,0.0,0.0,3000.0,655.0,623.0,221.5
velocity_+3000,1.0625230000005104,25240.0,304.98,2460.65,19.38,521.0,229.0,1.0,1.0,3.0,13880.0,3032.2,2.0,3000.0,0.0,229.0,0.0,0.0,0.0,0.0,3000.0,583.0,521.0,229.1
velocity_+3000,1.0734213000105228,25251.0,340.0,2495.68,19.37,525.0,214.0,1.0,1.0,3.0,15474.0,3086.6,2.0,3000.0,0.0,214.0,0.0,0.0,0.0,0.0,3000.0,555.0,525.0,214.9
velocity_+3000,1.083371899992926,25261.0,12.24,2527.91,19.38,542.0,219.0,1.0,1.0,3.0,557.0,3038.0,2.0,3000.0,0.0,219.0,0.0,0.0,0.0,0.0,3000.0,579.0,542.0,219.1
velocity_+3000,1.0927757000026759,25270.0,27.77,2543.44,19.38,615.0,203.0,1.0,1.0,3.0,1264.0,2978.3,2.0,3000.0,0.0,203.0,0.0,0.0,0.0,0.0,3000.0,609.0,615.0,203.5
velocity_+3000,1.102641900011804,25280.0,62.62,2578.29,19.38,720.0,179.0,1.0,1.0,3.0,2850.0,2900.7,2.0,3000.0,0.0,179.0,0.0,0.0,0.0,0.0,3000.0,648.0,720.0,179.5
velocity_+3000,1.112789500009967,25290.0,95.01,2610.68,19.38,623.0,215.0,1.0,1.0,3.0,4324.0,2916.6,2.0,3000.0,0.0,215.0,0.0,0.0,0.0,0.0,3000.0,641.0,623.0,215.4
velocity_+3000,1.1237029999902006,25301.0,129.95,2645.62,19.38,587.0,211.0,1.0,1.0,3.0,5914.0,2995.5,2.0,3000.0,0.0,211.0,0.0,0.0,0.0,0.0,3000.0,602.0,587.0,211.5
velocity_+3000,1.1332648000097834,25311.0,147.19,2662.87,19.38,577.0,212.0,1.0,1.0,3.0,6699.0,3007.9,2.0,3000.0,0.0,212.0,0.0,0.0,0.0,0.0,3000.0,596.0,577.0,212.4
velocity_+3000,1.1431241999962367,25321.0,183.47,2699.14,19.37,615.0,210.0,1.0,1.0,3.0,8350.0,2953.0,2.0,3000.0,0.0,210.0,0.0,0.0,0.0,0.0,3000.0,624.0,615.0,210.1
velocity_+3000,1.1530848999973387,25331.0,212.81,2728.48,19.35,690.0,202.0,1.0,1.0,3.0,9685.0,2860.0,2.0,3000.0,0.0,202.0,0.0,0.0,0.0,0.0,3000.0,671.0,690.0,202.7
velocity_+3000,1.1625850000127684,25340.0,228.67,2744.34,19.35,728.0,192.0,1.0,1.0,3.0,10407.0,2841.0,2.0,3000.0,0.0,192.0,0.0,0.0,0.0,0.0,3000.0,682.0,728.0,192.4
velocity_+3000,1.1724530000064988,25350.0,266.86,2782.53,19.35,633.0,216.0,1.0,1.0,3.0,12145.0,2905.8,2.0,3000.0,0.0,216.0,0.0,0.0,0.0,0.0,3000.0,651.0,633.0,216.4
